id,tool,token,lemma,assigned_pos,context,absolute_freq,pos_correct,correct_pos,lemma_correct,correct_lemma
902,Stanza,nepřipojila,připojit,VERB,"Republika nacházející se v jižním Tichomoří se totiž nepřipojila ke „globální honbě“ za plovoucími paláci magnátů, kteří se ocitli na sankčních seznamech USA a dalších západních zemí.",30,yes,,yes,
903,Stanza,červenozlatých,červenozlatý,ADJ,"Na další schůzi 28. dubna 1891 bylo definitivně oznámeno, že ""Praha dá vyzdobiti nejen pavilon na zemské jubilejní výstavě, nýbrž i přednější budovy obecní"" městskými prapory ""v barvách červenozlatých"".",1,yes,,yes,
904,Stanza,legislativního,legislativní,ADJ,"Lesní správa Lány si je vědoma práv poškozeného a možnosti jejich uplatnění ve smyslu paragrafu 43 trestního řádu,"" konstatoval v odpovědi šéf legislativního odboru Hradu Václav Pelikán.",165,yes,,yes,
905,UDPipe,bambusových,bambusový,ADJ,"Potrava se skládá především z mladých bambusových listů, ovoce, bambusových výhonků, bezobratlých nebo květů.",27,yes,,yes,
906,Stanza,Vyhlédl,vyhlédnout,VERB,"Vyhlédl jsem, až když začala venku houkat policejní auta,“ říká mladík, který viděl tělo zavražděného na ulici.",9,yes,,yes,
907,Stanza,výpravna,výpravný,ADJ,V šedesátých letech 20. století byla výpravna opět upravena.,8,no,NOUN,no,výpravna
908,Stanza,především,především,ADV,"Návrh, který dnes schválila vláda, tedy definice založená na nesouhlasu s dobře definovanou bezbranností, je však přijatelným kompromisem, který má podporu napříč stranami a především zlepší situaci pro oběti,“ uvedla poslankyně Pirátů Klára Kocmanová.",26592,yes,,yes,
909,Stanza,Rozvolňování,rozvolňování,NOUN,Rozvolňování by se tak mohlo zpomalit.,17,yes,,yes,
910,Stanza,taková,takový,DET,"Pravda je totiž taková, že blízký pohled na svah mám v paměti zarytý jako zastaralou pohlednici z dětství.",4986,yes,,yes,
911,Stanza,Důvod,důvod,NOUN,Důvod je prostý – bytů je málo a každý majitel na tom chce vydělat.,556,yes,,yes,
912,UDPipe,Amarok,Amarok,PROPN,"Nový VW Amarok na první skice, na vývoji se podílí i Ford Prodeje nových aut se v Česku prakticky zastavily.",52,yes,,yes,
913,UDPipe,neaktuální,aktuální,ADJ,Podle resortu jsou tyto závěry neaktuální.,23,yes,,yes,
914,Stanza,herečku,hereček,NOUN,"Tentokrát však herečku zaujal jeden z jejích poměrně nevšedních nápadů a rozhodla se, že si jej chce také vyzkoušet.",791,yes,,no,herečka
915,Stanza,lidnatý,lidnatý,ADJ,"Ještě je zde jeden velký a lidnatý region, o kterém nebyla řeč, a to Afrika.",8,yes,,yes,
916,UDPipe,.,.,PUNCT,"Z jeho úst zaznívá znovu obvinění, že ""oni"" se pokoušejí ""ukrást"" volby a tvrdí, že ""vyhrál"" ve státech Michigan a Wisconsin, přestože v nich dle dostupných informací prohrál.",5101671,yes,,yes,
917,UDPipe,úpalem,úpal,NOUN,Na výsluní trpí úpalem.,10,yes,,yes,
918,UDPipe,burčák,burčák,NOUN,"Podle zákona se smí první burčák prodávat od 1. srpna, prodej končí 30. listopadu.",53,yes,,yes,
919,Stanza,MediaTeku,MediaTek,PROPN,Smartphone střední třídy by se měl dostat do prodeje se dvěma různými čipsety od MediaTeku (modely Dimensity 720 a Dimensity 800U).,11,yes,,yes,
920,Stanza,Setká,setkat,VERB,Setká se také s českou ministryní obrany Janou Černochovou a prezidentem Petrem Pavlem.,46,yes,,yes,
921,UDPipe,Vážné,vážný,ADJ,"Vážné zranění si přivodil i žokej Martin Liška, kterého na místě oživovali, a převezli ho do nemocnice.",105,yes,,yes,
922,UDPipe,trpaslíka,trpaslík,NOUN,"WZ Sagittae je další kataklyzmická proměnná složená z bílého trpaslíka, který má asi 85 procent hmotnosti Slunce, a malého společníka hvězdy, který je hnědým trpaslíkem spektrální třídy L2, který je jen o 8 procent hmotnosti Slunce.",75,yes,,yes,
923,Stanza,",",",",PUNCT,"Nejen kvůli kondičce, ale především kvůli tomu, jaký to má vliv na psychiku.",5010036,yes,,yes,
924,Stanza,Tvar,tvar,NOUN,Tvar symbolu lze odvodit z tvaru obětní lžíce.,140,yes,,yes,
925,Stanza,exulant,exulant,NOUN,"Jeden ruský exulant, který Navalného znal, zpravodajství Sky News řekl, že sankce uvalené Velkou Británií po smrti Navalného byly rovněž nedostatečné.",10,yes,,yes,
926,Stanza,skautské,skautský,ADJ,Mohou se v ní scházet celé skautské oddíly a cítit se tak bezpečněji.,98,yes,,yes,
927,UDPipe,rozebrána,rozebraný,ADJ,"Trať dnes již neexistuje, byla rozebrána a místo ní jsou ve čtvrti Výhybka mezi domy zahrádky.",67,yes,,yes,
928,Stanza,přešla,přejít,VERB,"Maminka s rakouskými kořeny to neměla po válce příliš jednoduché, a tak aby svým rodným jazykem příliš neprovokovala, přešla spolu s manželem Jiřím na angličtinu.",840,yes,,yes,
929,Stanza,sympatizování,sympatizování,NOUN,"Sám byl státními orgány podezříván ze sympatizování se skupinou odboje z jeho rodného kraje, která se nazývala Hory Hostýnské.",8,yes,,yes,
930,UDPipe,Zverevovi,Zverev,PROPN,"Šestadvacetiletý rodák z Kalifornie je mezi nejlepšími osmi na londýnské trávě podruhé v kariéře, naopak o rok staršímu Zverevovi útok na první wimbledonské čtvrtfinále opět nevyšel.",29,yes,,yes,
931,UDPipe,organizace,organizace,NOUN,Ministr zahraničí Jan Lipavský (Piráti) dnes vyznamenal 15 lidí a dvě organizace medailí Za zásluhy o diplomacii.,12354,yes,,yes,
932,Stanza,je,on,PRON,"Myslím si, že když se Češky vdají, zaměří svoji energii na to, aby měly doma skvěle uklizeno, aby děti chodily včas spát, doučily je, co se nenaučily ve škole, a stanou se trochu otrokyněmi toho systému, a nevidí sebe.",725766,yes,,yes,
933,UDPipe,",",",",PUNCT,"Dnes jsem se cítil slabší, ale věřím, že brzy dostanu šanci na odplatu,"" řekl Thiem.",5009644,yes,,yes,
934,Stanza,ji,on,PRON,"Co se týče byznysu, tak ESG agenda představuje určitou zátěž, a to z jediného jednoduchého důvodu: je nutné ji věnovat nezanedbatelné množství práce.",56902,yes,,yes,
935,Stanza,Supernova,Supernův,ADJ,"Problém začal v březnu, kdy Klus na svých sociálních sítích sdílel kontroverzní videa o historii palestinského území a konfliktu v Gaze, který se vyostřil po říjnovém útoku skupiny Hamás na izraelský festival Supernova.",30,no,PROPN,no,Supernova
936,Stanza,hrůz,hrůza,NOUN,Jako fotoreportér pracuje v extrémně těžkých podmínkách a je přímým svědkem hrůz války.,81,yes,,yes,
937,UDPipe,FMA,FMA,NOUN,"Dále rakouský finanční regulátor FMA v úterý oznámil, že společnosti Sberbank Europe zakázal veškeré obchodní aktivity, a to s okamžitou platností.",2,no,X,yes,
938,UDPipe,té,ten,DET,"Přestože to byl jistě dobrý nápad v té době, vy byste neměli v dnešní době používat nic na olejové bázi, nerozumí si to totiž s latexovými kondomy.",27682,yes,,yes,
939,UDPipe,široce,široce,ADV,"Bobovité najdeme široce po celém světě, jsou přizpůsobeny mnoha různým prostředím a podnebím.",652,yes,,yes,
940,Stanza,",",",",PUNCT,"První den jsem si to skutečně užíval, přestože jsem nebyl ve skupině s kamarády.",5010036,yes,,yes,
941,Stanza,nezvládnu,zvládnout,VERB,"Nevím, jak by to probíhalo, jen se sestrou to nezvládnu.",44,yes,,yes,
942,UDPipe,manuálem,manuál,NOUN,"Slabší verze dává na výběr mezi manuálem a automatem, výkonnější má výhradně automat, na přání s pohonem všech kol.",54,yes,,yes,
943,UDPipe,brát,brát,VERB,"Odpověď: neutíká zřejmě žádná intelektuální elita, a navíc bereme či máme brát tamní disidenty, opozičníky, ti tam budou taky chybět.",2665,yes,,yes,
944,Stanza,jasné,jasný,ADJ,"V některých případech je jasné, že se vraždilo úmyslně a ONI se snaží pro vrahy zajistit ""lepší"" verdikt.",11582,yes,,yes,
945,UDPipe,Hlídali,hlídat,VERB,"Stalo se tak na dálnici D1 „Hlídali a chránili mě až moc natěsno,“ řekl Aha!",5,yes,,yes,
946,UDPipe,Těsně,těsně,ADV,"Těsně před nárazem se Čebotarev nahrbí, skloní hlavu a pak pouze proletí obrovskou rychlostí minibusem kolem cestujících, aby dopadl za vozem na zem.",713,yes,,yes,
947,UDPipe,patro,patro,NOUN,Palác měl minimálně jedno patro.,871,yes,,yes,
948,Stanza,dáno,daný,ADJ,Oba návrhy byly odmítnuty a datum na odzbrojení dáno na 1. leden 1921.,758,yes,,yes,
949,Stanza,zajímavou,zajímavý,ADJ,"Tentokrát se jedná zejména o zajímavou aplikaci, která vám přinese interaktivní příběh Ospalé díry.",782,yes,,yes,
950,Stanza,Stejnojmenné,stejnojmenný,ADJ,"Stejnojmenné, temně groteskní 120minutové drama, natočené v česko-slovenské koprodukci, uvedou letošní Vary v mezinárodní Hlavní soutěži ve světové premiéře.",9,yes,,yes,
951,Stanza,Andreja,Andreja,PROPN,"S Hradeckou příště vyzvou chilsko-slovinský pár Alexa Guarachiová, Andreja Klepačová.",7,yes,,yes,
952,Stanza,Dream,Dream,PROPN,"Konstrukce lodi Dream umožňovala libovolně měnit čáru ponoru až po samu palubu, čímž šlo předstírat, že se loď potápí.",164,yes,,yes,
953,Stanza,Ferrell,Ferrell,PROPN,"V posledním ročníku střední školy měl Ferrell a kamarád provádět komediální parodie na školní intercom systém, ve spolupráci s ředitelem.",6,yes,,yes,
954,UDPipe,válečného,válečný,ADJ,"Za válečný trestný čin lze považovat takové jednání některé ze stran válečného konfliktu, které porušuje pravidla vedení války podle mezinárodního práva nebo pravidla pro zacházení s oběťmi ozbrojeného konfliktu.",972,yes,,yes,
955,Stanza,povinné,povinný,ADJ,"Ministři také slíbili povinné volno pro lékaře před atestací a přeřazení lékařů po atestaci do vyšší platové třídy, díky čemuž by si měli polepšit o několik tisíc korun hrubého.",2379,yes,,yes,
956,UDPipe,Jelínek,Jelínek,PROPN,"Jelínek zmínil, že by na Jágrově místě Hudáčka neangažoval, ovšem celý enormně vyhecovaný spor posunul do jiné roviny.",527,yes,,yes,
957,UDPipe,desítky,desítka,NOUN,"Studie podle autorů ukazuje, že Spojené státy americké jsou domovem jedněch z nejhezčích míst na planetě; hned tři památky se totiž dostaly do top desítky.",9949,yes,,yes,
958,UDPipe,Kromě,kromě,ADP,"Kromě toho, že pleť dočistí, ji připraví na příjem aktivních látek z produktů, která na pleť aplikujete posléze.",14071,yes,,yes,
959,UDPipe,Jedlých,jedlý,ADJ,Představen bude také inspirativní projekt Jedlých školních zahrad.,1,yes,,yes,
960,UDPipe,Klímu,Klíma,PROPN,"Pokud by Klímu vyzval VAR Václav Štěrba k prohlednutí záznamu, režisér by okamžitě věděl, s jakými záběry pracuje.",49,yes,,yes,
961,Stanza,jsou,být,AUX,"Ale já bych chtěl jenom říct, že to jsou zaměstnanci, které tam ještě dával pan ministr Heger za TOP 09, například šéfka legislativního odboru je za TOP 09 a pan Policar tam přišel za pana Němečka, takže jsou to státní zaměstnanci pod státní službou.",182498,yes,,yes,
962,UDPipe,statusem,status,NOUN,"Podle dohody by měla eparchie nosit jméno Abcházie s nedefinovatelným kanonickým statusem, aby zdůraznila její oddělení od Gruzínské pravoslavné církve a měla byt řízena oběma orgány.",86,yes,,yes,
963,UDPipe,vysekané,vysekaný,ADJ,"V podzemí jsou hluboké sklepy, dílem vysekané přímo do kamenného podloží.",20,yes,,yes,
964,UDPipe,Eldorádo,Eldorádo,PROPN,"O obřadu Eldorádo začali psát různí španělští kronikáři, kteří na kontinent přišli na počátku 16. století.",10,yes,,yes,
965,UDPipe,nedocházelo,docházet,VERB,"To znamenalo, že mezi válci nedocházelo k žádnému odsazení, což zmenšovalo délku klikových čepů.",320,yes,,yes,
966,Stanza,snížit,snížit,VERB,"Proto je ""třeba"" tímto zákrokem snížit potěšení ze sexu žen a tím i snížit jejich ""přirozené"" sklony k nevěře.",3488,yes,,yes,
967,Stanza,možného,možný,ADJ,Po volbách se vyskytla řada spekulací ohledně jejich možného ovlivňování z ruské strany.,1088,yes,,yes,
968,UDPipe,stávali,stávat,VERB,"Po několika hodinách krmení se žraloci stávali letargickými a přesycenými do té míry, že ačkoliv se stále zakusovali, už nebyli schopni sousto od mršiny oddělit.",67,yes,,yes,
969,Stanza,pomoc,pomoc,NOUN,Nejistá je i další finanční pomoc z USA.,15980,yes,,yes,
970,UDPipe,undulatum,undulatum,X,"K urychlení porodu byly užívány také květy, kalichy a listy Trillium undulatum.",1,yes,,yes,
971,UDPipe,neznal,znát,VERB,"Flašinet vůbec neznal, tak jsem mu to chtěla ukázat.",442,yes,,yes,
972,UDPipe,nesouhlasem,nesouhlas,NOUN,"Naopak Hradec Králové se nesouhlasem pøipojil k Olomouci, kde pøed dvìma týdny koalice shodila plán opozice, aby se místní zastupitelé na tøi mìsíce vzdali svých odmìn za výkon funkcí v komisích a výborech, které se nescházejí.",39,yes,,yes,
973,UDPipe,Horázného,Horázný,PROPN,"Výuku navíc brzdily i některé úřady, které podle Horázného nestíhaly odbavovat velké množství žadatelů o zkoušky.",2,yes,,yes,
974,Stanza,MotoGP,MotoGP,PROPN,Stáj Aprilia díky nim oslavila premiérový double v MotoGP.,272,yes,,yes,
975,Stanza,vystaven,vystavený,ADJ,"Péče o nemocné děti zůstává jednou z nejtěžších zkoušek, které může být člověk v současnosti vystaven,“ dodává prof. Jan Michalík.",384,yes,,yes,
976,UDPipe,",",",",PUNCT,"Přijíždí do Ameriky, do města Liberty City jako přistěhovalec, nejen proto, aby utekl od své minulosti a našel lepší život, ale hlavně se pomstít člověku, který za války zradil jeho přátele.",5009644,yes,,yes,
977,UDPipe,Argentincovy,Argentincův,ADJ,"V Leedsu United, během dvouleté stáže pod šílencem Bielsou, koučem posedlým presinkem, obdržel Argentincovy nejvyšší známky.",3,yes,,yes,
978,Stanza,fanděte,fanděte,INTJ,"Prosím vás, fanděte nám mezi výměnami, ne během nich, to by bylo skvělé.",3,yes,,yes,
979,UDPipe,zmizelých,zmizelý,ADJ,"Podzim v Mariánkách: melancholická krása, Kameny zmizelých i terapie…",47,yes,,yes,
980,Stanza,tìchto,tìchto,NOUN,Vypravit se v 81 letech do tìchto lázní je prostì témìø.,284,yes,,yes,
981,UDPipe,převahy,převaha,NOUN,"Ta se projeví formou popálenin na povrchu, tedy na kůži, ale výrazně vám ublíží hlavně popáleniny vnitřních orgánů,"" Ta se projevila bezproblémovým ubráněním přesilovky hostí a využitím vlastní početní převahy, když se v 55. minutě premiérově v ostravském dresu trefil Yetman.",150,yes,,yes,
982,Stanza,daleké,daleký,ADJ,"Největší cestovatelský zážitek si dopřála v květnu, kdy vyrazila na cestu do daleké Keni.",175,yes,,yes,
983,Stanza,Žádat,žádat,VERB,Žádat můžete osobně či online.,55,yes,,yes,
984,UDPipe,prodemokratických,prodemokratický,ADJ,"Putin je na návštěvě země poprvé od června 2019, tedy před pandemií koronaviru a vlnou prodemokratických protestů z roku 2020, které autoritářský Lukašenko potlačil s pomocí Kremlu.",24,yes,,yes,
985,UDPipe,hokejovou,hokejový,ADJ,"Pokud bude Česká televize dobře financovaná, jsem přesvědčený, že vůbec nemusíme vést diskuzi, jestli bychom měli nebo neměli nabízet hokejovou extraligu, zápasy národního týmu nebo komfortní servis z olympijských her.",325,yes,,yes,
986,UDPipe,deformity,deformit,NOUN,"Jedná se o deformity páteře (skoliózy, kyfózy, kyfoskoliózy.",10,yes,,yes,
987,Stanza,901,901,NUM,"Index PX poklesl o 0,2 procenta na 901,48 bodu.",47,yes,,yes,
988,Stanza,zbytkem,zbytek,NOUN,Řešením pro ohromné paměťové nároky předchozí metody je provádět dělení se zbytkem průběžně už během umocňování.,543,yes,,yes,
989,UDPipe,uranové,uranový,ADJ,Jeho práce obsahovala odhad nákladů a technické návody pro uranové obohacovací zařízení.,37,yes,,yes,
990,UDPipe,Žukov,Žukov,PROPN,"Ščerbak byl posledním Rusem v české nejvyšší soutěži, o jedno ligové patro níže působí vsetínský brankář Maxim Žukov.",53,yes,,yes,
991,Stanza,Angrist,Angrist,PROPN,"Loni získali cenu tři vědci působící ve Spojených státech David Card, Joshua Angrist a Guido Imbens.",2,yes,,yes,
992,Stanza,Óm,Óilometr,NOUN,"V komunitě byl muž známý nejen jako guru Jára, říkalo se mu také Óm nadsamec.",10,no,PROPN,no,Óm
993,Stanza,naklonit,naklonit,VERB,"Důvodem byla jednak snaha naklonit si ty z občanů, kteří se obohatili na židovském majetku, jednak fakt, že Żegota byla nekomunistický projekt.",51,yes,,yes,
994,UDPipe,což,což,PRON,"Z toho těží výrobci palných zbraní a munice, což je patrné na akciích těchto společností, které s přehledem porážejí vývoj celé americké burzy.",52348,yes,,yes,
995,Stanza,totalitě,totalita,NOUN,"V hotelu byli v roce 2020 ubytováni prestižní hosté XIV. ročníku mezinárodního festivalu proti totalitě, zlu a násilí, pro paměť národa Mene Tekel.",139,yes,,yes,
996,UDPipe,provdaná,provdaný,ADJ,"Aneta je totiž provdaná za syna z prvního manželství jejího zesnulého muže Josefa (†64), který v roce 2021 podlehl covidu.",145,yes,,yes,
997,Stanza,bylo,být,AUX,"Od poloviny roku 2022 do června loňského roku bylo největším importérem Rakousko, které takto dovezlo 5,1 miliardy krychlových metrů suroviny.",114401,yes,,yes,
