id,tool,token,lemma,assigned_pos,context,absolute_freq,pos_correct,correct_pos,lemma_correct,correct_lemma
868,Stanza,να,να,AUX,"Ο Τραμπ, σύμφωνα με το euro news να επαναφέρει το «Αμερικανικό Όνειρο» και ισχυρίστηκε ότι οι Αμερικανοί των προαστίων «δέχονται επίθεση» από εγκληματίες.",1924939,yes,,yes,
869,UDPipe,ενώ,ενώ,SCONJ,"Το νομοσχέδιο αυτό – όπως είπε- είναι ένα από τα προαπαιτούμενα για το νέο «σούπερ Μνημόνιο» που είναι το Ταμείο Ανάκαμψης, και που η ΝΔ στη χώρα μας το εξειδίκευσε και το ονόμασε «Ελλάδα 2.0», ενώ ο ΣΥΡΙΖΑ…",163463,yes,,yes,
870,UDPipe,φωτογραφικής,φωτογραφικός,ADJ,"Εκδήλωση για τα 50 χρόνια από την τουρκική εισβολή στην Κύπρο – Εγκαίνια φωτογραφικής έκθεσης στην Εστία «Ίωνες» Εκδήλωση για τα 70 χρόνια λειτουργίας του και την συνεισφορά της χώρας μας στο ερευνητικό του έργο, πραγματοποιήθηκε στις εγκαταστάσεις του ΕΚΕΦΕ « Εκδήλωση για την ΕΙΡΗΝΗ στην παραλία του ΒόλουΑχ.",76,yes,,yes,
871,Stanza,",",",",PUNCT,"Το φεστιβάλ διοργανώνεται για τέσσερις ημέρες, που χωρίζονται σε Νύχτα Πρωτοεμφανιζόμενων, Λαογραφική Νύχτα, Ποπ Νύχτα και Διεθνή Νύχτα.",4951143,yes,,yes,
872,UDPipe,Μένα,Μένα,PROPN,"βρίσκονται στο 305ο χιλιόμετρο προτού φθάσουν στη γέφυρα Μοτάγουα», στον νομό Ισαβάλ (ανατολική Γουατεμάλα), στα σύνορα με την διευκρίνισε η Αλεχάντρα Μένα, εκπρόσωπος του ινστιτούτου μετανάστευσης της Γουατεμάλας.",23,yes,,yes,
873,UDPipe,.,.,PUNCT,χλμ.,4976953,yes,,yes,
874,UDPipe,μπλουζάκια,μπλουύζα,NOUN,Ντοκούζης»-Θύρα 3 πρόσφερε στους παίκτες των ομάδων ποδοσφαίρου και μπάσκετ μπλουζάκια και ημερολόγια με το λογότυπο του συνδέσμου.,173,yes,,no,μπλούζα
875,Stanza,Ανέμων,ανέμη,NOUN,"Ο Ιούλιος ΙΙ ανέθεσε στον Μπραμάντε να συνδέσει αυτή την ευχαρίστηση-θέση (η οποία, λόγω της υψηλής της θέσης, ονομάζεται Πύργος των Ανέμων) με το παλάτι κάτω.",169,yes,,no,άνεμος
876,UDPipe,απόηχο,απόηχος,NOUN,Η Σουηδία και η Φινλανδία υπέβαλαν ταυτόχρονα αίτημα ένταξης στο ΝΑΤΟ στον απόηχο της ρωσικής εισβολής στην Ουκρανία.,809,yes,,yes,
877,Stanza,εκτελώντας,εκτελώ,VERB,"Το ματς ξεκίνησε με τον Σκότι Του Χότι εναντίον του Ντεβάρι, και ο Χότι απέκλεισε τον Ντεβάρι εκτελώντας του την τελειωτική του κίνηση.",201,yes,,yes,
878,Stanza,Airbus,Airbus,X,Το Α300 χάρισε στην Airbus την εμπειρία να πουλάει και να κατασκευάζει ανταγωνιστικά αεροσκάφη.,285,yes,,yes,
879,UDPipe,Στύλας,Στύλας,PROPN,Σε εκπομπή της ΕΡΑ Σπορ μίλησε ο Ρήγας Στύλας με αφορμή την προ ημερών δική του αποκάλυψη σχετικά με τη συνεργασία της Νίκης με σύλλογο της Αργεντινής.,7,yes,,yes,
880,Stanza,μετάλλιο”,μετάλλιο”,NOUN,"Ο Henry ήταν μέλος της Εθνικής ομάδας των Η.Π.Α. 3Χ3, η οποία συμμετείχε στο Παγκόσμιο πρωτάθλημα του 2016, που έγινε στην Κίνα και κατέκτησε το ασημένιο μετάλλιο”.",10,no,"NOUN, PUNCT",no,"μετάλλιο, """
881,Stanza,ημισφαίριο,ημισφαίριο,NOUN,Το φαινόμενο ήταν ορατό και από το διάστημα χάρη στις ηλιακές καταιγίδες που δημιούργησαν τις ιδανικές συνθήκες για το Βόρειο Σέλας στο βόρειο ημισφαίριο.,333,yes,,yes,
882,UDPipe,χάρτινος,χάρτινος,ADJ,"Το φτερό ήταν απλά ένας χάρτινος χαρταετός, επίπεδος και μη κυρτός.",22,yes,,yes,
883,Stanza,Κοκκινόβραχος,Κοκκινόβραχος,PROPN,"Επίσης, μήνυμα στάλθηκε στις 18.45 για την εκκένωση των περιοχών Κρυονέρι, Κοκκινόβραχος και Αφίδνες, και στις 18.50 για την Ιπποκράτειο Πολιτεία ξανά.",8,yes,,yes,
884,UDPipe,ουδενί,ουδενί,NOUN,"Με δεδομένο εξάλλου, ότι τα μέτρα στήριξης που θα ανακοινωθούν επ’ ουδενί πρέπει να πλήξουν τον στόχο για πρωτογενές πλεόνασμα.",142,no,PRON,no,ουδείς
885,Stanza,22-Φεβ,22-Φεβ,NUM,"Ο υφυπουργός Εξωτερικών της Ρωσίας Σεργκέι Ριαμπκόφ διαβεβαίωσε την Τετάρτη (22/2) ότι η απόφαση της Ρωσίας να αναστείλει τη συμμετοχή της στη συνθήκη για τον περιορισμό των πυρηνικών όπλων, «δεν μας φέρνει πιο κοντά σε έναν πυρηνικό πόλεμο».",39,no,"NUM, PUNCT, PROPN",no,"22, -, Φεβρουάριος"
886,Stanza,κραυγές,κραυγή,NOUN,"Και επειδή έβγαζαν γοερές κραυγές και τους λυπήθηκε ο αρχηγός (των Ισπανών) ή το πιο σωστό δεν τον άφηναν να κοιμηθεί, διέταξε να τους ρίξουν στον ποταμό.",479,yes,,yes,
887,Stanza,αυτόματους,αυτόματος,ADJ,Στους αυτόματους αναλυτές ούρων ο προσδιορισμός των κετονών γίνεται με την φυσική μέθοδο της ανακλασιμετρίας.,33,yes,,yes,
888,Stanza,νότιοι,νότιος,ADJ,"Οι άνεμοι νότιοι 3 με 4 μποφόρ, η θερμοκρασία από 24 έως 36 βαθμούς.",857,yes,,yes,
889,Stanza,καλυφθεί,καλύπτω,VERB,"Ο έχει στο συμβόλαιό του ρήτρα 1,8 εκατομμυρίων ευρώ, που μπορεί να καλυφθεί από τη διοίκηση της ΑΕΚ.",939,yes,,yes,
890,Stanza,Ροΐδη,Ροΐδη,PROPN,"Η υπόθεση της καταδίκης του μυθιστορήματος Πάπισσα Ιωάννα, είχε δημιουργήσει κάποια σύγχυση ως προς το αν υπήρξε αφορισμός του Ροΐδη.",9,yes,,no,Ροΐδης
891,UDPipe,παρέθεσαν,παραθέτω,VERB,Στους Αθηναίους αθλητές και γυμναστές και τον ποιητή Ματσούκα παρέθεσαν γεύμα οι δημοδιδάσκαλοι της πόλης.,30,yes,,yes,
892,UDPipe,πορνογραφίας,πορνογραφία,NOUN,"Ο 39χρονος Αξιωματικός του ΠΣ, συνελήφθη (31/07) από Αστυνομικού του ΑΤ Σκιάθου μετά από έρευνα παρουσία Εισαγγελέα Βόλου στο σπίτι του, καθώς κατασχέθηκε στην κατοχή του υλικο παιδικής πορνογραφίας.",326,yes,,yes,
893,UDPipe,έχουν,έχω,VERB,"Έτσι, για να μπει κάποιος για παράδειγμα στο “σπιτάκι του Αϊ Βασίλη” ή σε άλλη δράση του θεματικού πάρκου, οι γονείς θα πρέπει να έχουν είτε πιστοποιητικό εμβολιασμού, είτε νόσησης και τα παιδιά αρνητικό self – test.",174683,yes,,yes,
894,Stanza,ανάγκαζε,αναγκάζω,VERB,"Η περιγραφή αυτή ταιριάζει με τις κατηγορίες του κατηγορητηρίου, οι οποίες αναφέρουν ότι ο Combs ανάγκαζε τα θύματά του να συμμετέχουν σε σεξουαλικές πράξεις, ενώ εκείνος παρακολουθούσε, κατέγραφε και αυνανιζόταν.",164,yes,,yes,
895,UDPipe,Ξέρεις,ξέρω,VERB,"Ξέρεις από γεωγραφία;""",392,yes,,yes,
896,Stanza,να,να,AUX,Ο κ. Μητσοτάκης ανέφερε ότι ήταν επιλογή του να πραγματοποιηθεί στη Θεσσαλονίκη η Σύνοδος Κορυφής και ότι προσκάλεσε προσωπικά τον κ. Σολτς προκειμένου να παραστεί.,1924939,yes,,yes,
897,UDPipe,εννοώντας,εννοώ,VERB,"Η πόλη έχει διάμετρο 8 ή 9 li και εποικίστηκε από Hu (ξένους, εννοώντας τους μη-Κινέζους) εμπόρους από διάφορα έθνη.",203,yes,,yes,
898,Stanza,παράκεντρα,παράκεντρα,NOUN,"Καταθέτω στα πρακτικά την σχετική ανάρτηση του κ. Τέλλογλου τον οποίο συχνά επικαλείστε και θα είχε ενδιαφέρον να μάθουμε ποια παράκεντρα με άκουγαν τότε, με τον κ. Τσίπρα πρωθυπουργό».",21,yes,,no,παράκεντρο
899,Stanza,ινδοευρωπαϊκές,ινδοευρωπαϊκός,ADJ,"Η λειτουργία της θεάς της Αυγής στις ινδοευρωπαϊκές θρησκευτικές παραδόσεις, και συνεπώς η εγγενής λειτουργία της Ηούς, είναι το πρότυπο για αυτή τη σύνδεση.",17,yes,,yes,
900,UDPipe,κληρονομηθεί,κληρονομώ,VERB,Η συνθήκη αλυσίδας μπορεί επίσης να κληρονομηθεί από συνδυασμούς ή επεκτάσεις ενός Ναιτεριανού αντικειμένου.,15,yes,,yes,
901,Stanza,επέμεναν,επιμένω,VERB,Και οι δύο επέμεναν ότι βρίσκονταν σε άμυνα και ο 41χρονος κατηγορούμενος υποστήριξε ότι προσπάθησε να προστατεύσει τη γυναίκα του.,154,yes,,yes,
902,Stanza,ιησουιτικά,ιησουιτικός,ADJ,Ήταν ένα από τα πιο γνωστά ιησουιτικά έργα της ευρωπαϊκής δραματουργίας της εποχής.,1,yes,,yes,
903,Stanza,Εξαιρουμένου,εξαιρούμενος,NOUN,"Εξαιρουμένου του δευτέρου γύρου, σε όλα τα υπόλοιπα παιχνίδια του «Νόλε», υπήρχαν ρωγμές στο σερβικό τείχος.",13,no,VERB,yes,
904,UDPipe,Κρατήστε,κρατώ,VERB,Κρατήστε το αλκοόλ εκτός σπιτιού ενώ όταν είστε καλεσμένοι σε πάρτι ή επισκέψεις μπορείτε να φέρετε μοκτέιλ.,124,yes,,yes,
905,UDPipe,(Primary,(primary,X,"Η δημοπρασία πραγματοποιήθηκε μέσω των Βασικών Διαπραγματευτών Αγοράς (Primary Dealers), και η ημερομηνία διακανονισμού είναι η Παρασκευή 6 Δεκεμβρίου 2024.",27,no,"PUNCT, X",no,"(, primary"
